Council,SiteID,Site,Indicator,Date,RawValue,Symbol,Value,Region
HRC,00055,turakina at oneills bridge,ECOLI,2009-12-02T00:00:00Z,14136,NA,14136,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-01-13T00:00:00Z,158,NA,158,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-02-09T00:00:00Z,183,NA,183,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-03-03T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-04-08T00:00:00Z,63,NA,63,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-05-12T00:00:00Z,98,NA,98,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-06-09T00:00:00Z,1203,NA,1203,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-07-14T00:00:00Z,66,NA,66,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-08-11T00:00:00Z,310,NA,310,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-09-15T00:00:00Z,850,NA,850,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-10-21T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-11-17T00:00:00Z,145,NA,145,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2010-12-14T00:00:00Z,300,NA,300,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-01-20T00:00:00Z,28,NA,28,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-02-24T00:00:00Z,42,NA,42,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-03-24T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-04-14T00:00:00Z,46,NA,46,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-05-26T00:00:00Z,2950,NA,2950,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-06-23T00:00:00Z,96,NA,96,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-07-21T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-08-25T00:00:00Z,57,NA,57,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-09-22T00:00:00Z,3890,NA,3890,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-10-20T00:00:00Z,29090,NA,29090,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-11-24T00:00:00Z,21000,NA,21000,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2011-12-15T00:00:00Z,1400,NA,1400,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-01-26T00:00:00Z,46,NA,46,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-02-23T00:00:00Z,370,NA,370,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-03-22T00:00:00Z,310,NA,310,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-04-12T00:00:00Z,220,NA,220,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-05-24T00:00:00Z,390,NA,390,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-06-21T00:00:00Z,2400,NA,2400,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-07-19T00:00:00Z,1700,NA,1700,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-08-23T00:00:00Z,1100,NA,1100,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-09-20T00:00:00Z,241,NA,241,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-10-18T00:00:00Z,328,NA,328,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-11-22T00:00:00Z,115,NA,115,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2012-12-06T00:00:00Z,90,NA,90,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-01-24T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-02-04T00:00:00Z,839,NA,839,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-03-21T00:00:00Z,1741,NA,1741,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-04-18T00:00:00Z,7945,NA,7945,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-05-23T00:00:00Z,568,NA,568,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-06-20T00:00:00Z,2908,NA,2908,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-07-18T00:00:00Z,305,NA,305,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-08-22T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-09-19T00:00:00Z,131,NA,131,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-10-24T00:00:00Z,295,NA,295,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-11-21T00:00:00Z,53,NA,53,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2013-12-19T00:00:00Z,43,NA,43,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-01-22T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-02-27T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-03-20T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-04-15T00:00:00Z,144,NA,144,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-05-22T00:00:00Z,62,NA,62,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-06-19T00:00:00Z,85,NA,85,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-07-24T00:00:00Z,48,NA,48,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-08-21T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-09-18T00:00:00Z,3482,NA,3482,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-10-22T00:00:00Z,114,NA,114,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-11-20T00:00:00Z,63,NA,63,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2014-12-15T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-01-21T00:00:00Z,68,NA,68,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-02-25T00:00:00Z,150,NA,150,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-03-19T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-04-22T00:00:00Z,150,NA,150,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-05-21T00:00:00Z,640,NA,640,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-06-18T00:00:00Z,420,NA,420,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-07-23T00:00:00Z,520,NA,520,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-08-20T00:00:00Z,530,NA,530,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-09-17T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-10-22T00:00:00Z,93,NA,93,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-11-19T00:00:00Z,1200,NA,1200,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2015-12-17T00:00:00Z,140,NA,140,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-01-27T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-02-25T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-03-17T00:00:00Z,650,NA,650,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-04-21T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-05-19T00:00:00Z,260,NA,260,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-06-23T00:00:00Z,74,NA,74,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-07-21T00:00:00Z,2700,NA,2700,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-08-25T00:00:00Z,73,NA,73,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-09-21T00:00:00Z,740,NA,740,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-10-20T00:00:00Z,160,NA,160,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-11-24T00:00:00Z,76,NA,76,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2016-12-21T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-01-25T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-02-22T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-03-23T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-04-20T00:00:00Z,210,NA,210,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-05-18T00:00:00Z,31000,NA,31000,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-06-22T00:00:00Z,74,NA,74,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-07-20T00:00:00Z,1200,NA,1200,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-08-24T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-09-21T00:00:00Z,190,NA,190,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-10-19T00:00:00Z,53,NA,53,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-11-23T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2017-12-19T00:00:00Z,87,NA,87,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-01-25T00:00:00Z,320,NA,320,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-02-22T00:00:00Z,67,NA,67,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-03-22T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-04-19T00:00:00Z,1500,NA,1500,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-05-24T00:00:00Z,9700,NA,9700,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-06-21T00:00:00Z,1200,NA,1200,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-07-19T00:00:00Z,91,NA,91,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-08-23T00:00:00Z,610,NA,610,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-09-20T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-10-18T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-11-22T00:00:00Z,320,NA,320,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2018-12-20T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-01-23T00:00:00Z,210,NA,210,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-02-21T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-03-21T00:00:00Z,58,NA,58,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-04-17T00:00:00Z,21,NA,21,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-05-23T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-06-20T00:00:00Z,48,NA,48,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-07-25T00:00:00Z,76,NA,76,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-08-22T00:00:00Z,780,NA,780,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-09-26T00:00:00Z,6900,NA,6900,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-10-24T00:00:00Z,1500,NA,1500,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-11-21T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2019-12-17T00:00:00Z,220,NA,220,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-01-23T00:00:00Z,21,NA,21,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-02-27T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-03-19T00:00:00Z,59,NA,59,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-05-28T00:00:00Z,72,NA,72,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-06-25T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-07-30T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-08-27T00:00:00Z,1500,NA,1500,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-09-24T00:00:00Z,160,NA,160,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-10-22T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-11-18T00:00:00Z,4200,NA,4200,manawatu-whanganui
HRC,00055,turakina at oneills bridge,ECOLI,2020-12-17T00:00:00Z,63,NA,63,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2007-07-19T00:00:00Z,<10,<,10,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2007-08-23T00:00:00Z,<10,<,10,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2007-09-20T00:00:00Z,10,NA,10,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2007-11-22T00:00:00Z,95,NA,95,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2007-12-20T00:00:00Z,40,NA,40,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-01-23T00:00:00Z,20,NA,20,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-02-24T00:00:00Z,10,NA,10,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-03-19T00:00:00Z,15,NA,15,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-04-17T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-06-19T00:00:00Z,1.5,NA,1.5,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-07-24T00:00:00Z,11,NA,11,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-09-28T00:00:00Z,390,NA,390,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-10-30T00:00:00Z,30.1,NA,30.1,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-11-26T00:00:00Z,32,NA,32,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2008-12-16T00:00:00Z,256,NA,256,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-01-27T00:00:00Z,59,NA,59,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-02-25T00:00:00Z,50,NA,50,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-03-31T00:00:00Z,62,NA,62,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-04-15T00:00:00Z,10,NA,10,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-05-27T00:00:00Z,3,NA,3,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-06-24T00:00:00Z,2,NA,2,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-07-20T00:00:00Z,3,NA,3,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-08-25T00:00:00Z,9,NA,9,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-09-22T00:00:00Z,9,NA,9,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-10-20T00:00:00Z,2,NA,2,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-11-11T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2009-12-17T00:00:00Z,6,NA,6,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-01-12T00:00:00Z,11,NA,11,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-02-09T00:00:00Z,23,NA,23,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-03-02T00:00:00Z,59,NA,59,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-04-06T00:00:00Z,19,NA,19,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-05-12T00:00:00Z,13,NA,13,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-06-08T00:00:00Z,10,NA,10,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-07-27T00:00:00Z,4,NA,4,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-08-18T00:00:00Z,93,NA,93,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-09-15T00:00:00Z,1,NA,1,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-10-27T00:00:00Z,115,NA,115,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-11-08T00:00:00Z,18,NA,18,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2010-12-16T00:00:00Z,100,NA,100,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-01-20T00:00:00Z,113,NA,113,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-02-23T00:00:00Z,19,NA,19,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-03-14T00:00:00Z,22,NA,22,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-04-18T00:00:00Z,43,NA,43,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-05-17T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-06-22T00:00:00Z,28,NA,28,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-07-11T00:00:00Z,14,NA,14,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-08-08T00:00:00Z,3,NA,3,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-09-13T00:00:00Z,4,NA,4,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-10-10T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-11-15T00:00:00Z,460,NA,460,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2011-11-30T00:00:00Z,11,NA,11,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-01-24T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-02-06T00:00:00Z,14,NA,14,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-03-12T00:00:00Z,41,NA,41,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-04-02T00:00:00Z,38,NA,38,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-05-22T00:00:00Z,27,NA,27,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-06-04T00:00:00Z,28,NA,28,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-07-03T00:00:00Z,5,NA,5,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-08-07T00:00:00Z,11,NA,11,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-09-03T00:00:00Z,240,NA,240,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-10-01T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-11-04T00:00:00Z,21,NA,21,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2012-12-16T00:00:00Z,21,NA,21,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-01-07T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-02-11T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-03-04T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-04-01T00:00:00Z,54,NA,54,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-05-06T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-06-04T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-07-02T00:00:00Z,21,NA,21,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-08-05T00:00:00Z,4,NA,4,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-09-03T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-09-30T00:00:00Z,4,NA,4,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-11-04T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2013-12-02T00:00:00Z,104,NA,104,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-01-13T00:00:00Z,21,NA,21,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-02-11T00:00:00Z,49,NA,49,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-03-03T00:00:00Z,53,NA,53,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-03-31T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-05-05T00:00:00Z,265,NA,265,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-06-02T00:00:00Z,4,NA,4,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-07-07T00:00:00Z,4,NA,4,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-08-05T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-09-01T00:00:00Z,<4,<,4,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-10-06T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-11-03T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2014-12-01T00:00:00Z,58,NA,58,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-01-12T00:00:00Z,54,NA,54,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-02-09T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-03-02T00:00:00Z,160,NA,160,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-04-06T00:00:00Z,58,NA,58,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-05-05T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-06-01T00:00:00Z,57,NA,57,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-07-06T00:00:00Z,33,NA,33,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-08-03T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-08-31T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-10-06T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-11-02T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2015-12-01T00:00:00Z,150,NA,150,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2016-01-11T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2016-02-08T00:00:00Z,85,NA,85,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2016-03-01T00:00:00Z,48,NA,48,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2016-04-04T00:00:00Z,58,NA,58,manawatu-whanganui
HRC,00056,waikawa at north manakau road,ECOLI,2016-05-02T00:00:00Z,400,NA,400,manawatu-whanganui
