DHB,Month,Year,Time,Population
Northland,August,2018,2018.6666666666667,188325.28877743398
Northland,September,2018,2018.75,188635.76616536372
Northland,October,2018,2018.8333333333333,188950.60735167953
Northland,November,2018,2018.9166666666667,189271.46705651472
Northland,December,2018,2019,189600
Northland,January,2019,2019.0833333333333,189937.7780168145
Northland,February,2019,2019.1666666666667,190286.0413998207
Northland,March,2019,2019.25,190645.9475564242
Northland,April,2019,2019.3333333333333,191018.65389403328
Northland,May,2019,2019.4166666666667,191405.31782005643
Northland,June,2019,2019.5,191807.09674189892
Northland,July,2019,2019.5833333333333,192225.14806696924
Northland,August,2019,2019.6666666666667,192660.629202676
Northland,September,2019,2019.75,193114.6975564242
Northland,October,2019,2019.8333333333333,193588.51053562242
Northland,November,2019,2019.9166666666667,194083.22554767947
Northland,December,2019,2020,194600
Northland,January,2020,2020.0833333333333,195139.99129999278
Northland,February,2020,2020.1666666666667,195704.35685506678
Northland,March,2020,2020.25,196294.25407262633
Northland,April,2020,2020.3333333333333,196910.84036008036
Northland,May,2020,2020.4166666666667,197555.27312483802
Northland,June,2020,2020.5,198228.70977430322
Northland,July,2020,2020.5833333333333,198932.3077158851
Northland,August,2020,2020.6666666666667,199667.2243569931
Northland,September,2020,2020.75,200434.61710503063
Northland,October,2020,2020.8333333333333,201235.64336740703
Northland,November,2020,2020.9166666666667,202071.46055153207
Northland,December,2020,2021,202943.22606480858
South Canterbury,January,1997,1997.0833333333333,55178.55717981929
South Canterbury,February,1997,1997.1666666666667,55156.39947898952
South Canterbury,March,1997,1997.25,55133.54733371537
South Canterbury,April,1997,1997.3333333333333,55110.02118020133
South Canterbury,May,1997,1997.4166666666667,55085.8414546519
South Canterbury,June,1997,1997.5,55061.02859327176
South Canterbury,July,1997,1997.5833333333333,55035.60303226542
South Canterbury,August,1997,1997.6666666666667,55009.58520783736
South Canterbury,September,1997,1997.75,54982.995556192276
South Canterbury,October,1997,1997.8333333333333,54955.854513534665
South Canterbury,November,1997,1997.9166666666667,54928.182516069
South Canterbury,December,1997,1998,54900
South Canterbury,January,1998,1998.0833333333333,54871.31037136168
South Canterbury,February,1998,1998.1666666666667,54842.04891550619
South Canterbury,March,1998,1998.25,54812.13388761545
South Canterbury,April,1998,1998.3333333333333,54781.483542871145
South Canterbury,May,1998,1998.4166666666667,54750.01613645496
South Canterbury,June,1998,1998.5,54717.64992354883
South Canterbury,July,1998,1998.5833333333333,54684.303159334435
South Canterbury,August,1998,1998.6666666666667,54649.89409899344
South Canterbury,September,1998,1998.75,54614.3409977078
South Canterbury,October,1998,1998.8333333333333,54577.562110659186
South Canterbury,November,1998,1998.9166666666667,54539.475693029264
South Canterbury,December,1998,1999,54500
South Canterbury,January,1999,1999.0833333333333,54459.11800140083
South Canterbury,February,1999,1999.1666666666667,54417.07152565224
South Canterbury,March,1999,1999.25,54374.16711582286
South Canterbury,April,1999,1999.3333333333333,54330.71131498094
South Canterbury,May,1999,1999.4166666666667,54287.01066619475
South Canterbury,June,1999,1999.5,54243.37171253292
South Canterbury,July,1999,1999.5833333333333,54200.1009970637
South Canterbury,August,1999,1999.6666666666667,54157.505062855365
South Canterbury,September,1999,1999.75,54115.89045297652
South Canterbury,October,1999,1999.8333333333333,54075.563710495444
South Canterbury,November,1999,1999.9166666666667,54036.831378480405
South Canterbury,December,1999,2000,54000
South Canterbury,January,2000,2000.0833333333333,53965.36577118337
South Canterbury,February,2000,2000.1666666666667,53933.18350040316
South Canterbury,March,2000,2000.25,53903.697649093134
South Canterbury,April,2000,2000.3333333333333,53877.15267868679
South Canterbury,May,2000,2000.4166666666667,53853.79305061767
South Canterbury,June,2000,2000.5,53833.863226319496
South Canterbury,July,2000,2000.5833333333333,53817.607667225784
South Canterbury,August,2000,2000.6666666666667,53805.2708347701
South Canterbury,September,2000,2000.75,53797.09719038611
South Canterbury,October,2000,2000.8333333333333,53793.331195507366
South Canterbury,November,2000,2000.9166666666667,53794.21731156747
South Canterbury,December,2000,2001,53800
South Canterbury,January,2001,2001.0833333333333,53810.78465460658
South Canterbury,February,2001,2001.1666666666667,53826.12039866091
South Canterbury,March,2001,2001.25,53845.417287804616
South Canterbury,April,2001,2001.3333333333333,53868.0853776794
South Canterbury,May,2001,2001.4166666666667,53893.53472392705
South Canterbury,June,2001,2001.5,53921.1753821891
South Canterbury,July,2001,2001.5833333333333,53950.41740810731
South Canterbury,August,2001,2001.6666666666667,53980.67085732344
South Canterbury,September,2001,2001.75,54011.34578547904
South Canterbury,October,2001,2001.8333333333333,54041.85224821586
South Canterbury,November,2001,2001.9166666666667,54071.60030117567
South Canterbury,December,2001,2002,54100
South Canterbury,January,2002,2002.0833333333333,54126.6229252051
South Canterbury,February,2002,2002.1666666666667,54151.6867568051
South Canterbury,March,2002,2002.25,54175.57069968841
South Canterbury,April,2002,2002.3333333333333,54198.65395874364
South Canterbury,May,2002,2002.4166666666667,54221.315738859405
South Canterbury,June,2002,2002.5,54243.935244924105
South Canterbury,July,2002,2002.5833333333333,54266.89168182635
South Canterbury,August,2002,2002.6666666666667,54290.56425445476
South Canterbury,September,2002,2002.75,54315.33216769774
South Canterbury,October,2002,2002.8333333333333,54341.5746264439
South Canterbury,November,2002,2002.9166666666667,54369.670835581855
South Canterbury,December,2002,2003,54400
South Canterbury,January,2003,2003.0833333333333,54432.78151494326
South Canterbury,February,2003,2003.1666666666667,54467.595537081776
South Canterbury,March,2003,2003.25,54503.86241344173
South Canterbury,April,2003,2003.3333333333333,54541.00249104958
South Canterbury,May,2003,2003.4166666666667,54578.43611693178
South Canterbury,June,2003,2003.5,54615.58363811449
South Canterbury,July,2003,2003.5833333333333,54651.86540162418
South Canterbury,August,2003,2003.6666666666667,54686.701754487294
South Canterbury,September,2003,2003.75,54719.51304373
South Canterbury,October,2003,2003.8333333333333,54749.719616378774
South Canterbury,November,2003,2003.9166666666667,54776.74181946004
South Canterbury,December,2003,2004,54800
South Canterbury,January,2004,2004.0833333333333,54819.10286687357
South Canterbury,February,2004,2004.1666666666667,54834.41257634944
South Canterbury,March,2004,2004.25,54846.479646544656
South Canterbury,April,2004,2004.3333333333333,54855.85459557639
South Canterbury,May,2004,2004.4166666666667,54863.08794156179
South Canterbury,June,2004,2004.5,54868.73020261793
South Canterbury,July,2004,2004.5833333333333,54873.33189686197
South Canterbury,August,2004,2004.6666666666667,54877.44354241104
South Canterbury,September,2004,2004.75,54881.615657382245
South Canterbury,October,2004,2004.8333333333333,54886.39875989272
South Canterbury,November,2004,2004.9166666666667,54892.343368059606
South Canterbury,December,2004,2005,54900
South Canterbury,January,2005,2005.0833333333333,54909.788499043854
South Canterbury,February,2005,2005.1666666666667,54921.60600937242
South Canterbury,March,2005,2005.25,54935.21900037965
South Canterbury,April,2005,2005.3333333333333,54950.393941459595
South Canterbury,May,2005,2005.4166666666667,54966.89730200633
South Canterbury,June,2005,2005.5,54984.49555141378
South Canterbury,July,2005,2005.5833333333333,55002.955159076024
South Canterbury,August,2005,2005.6666666666667,55022.04259438713
South Canterbury,September,2005,2005.75,55041.52432674102
South Canterbury,October,2005,2005.8333333333333,55061.16682553177
South Canterbury,November,2005,2005.9166666666667,55080.73656015346
South Canterbury,December,2005,2006,55100
South Canterbury,January,2006,2006.0833333333333,55118.76859991389
South Canterbury,February,2006,2006.1666666666667,55137.033756531324
South Canterbury,March,2006,2006.25,55154.83185193675
South Canterbury,April,2006,2006.3333333333333,55172.19926821479
South Canterbury,May,2006,2006.4166666666667,55189.17238745003
South Canterbury,June,2006,2006.5,55205.787591726956
South Canterbury,July,2006,2006.5833333333333,55222.08126313015
South Canterbury,August,2006,2006.6666666666667,55238.08978374424
South Canterbury,September,2006,2006.75,55253.84953565367
South Canterbury,October,2006,2006.8333333333333,55269.396900943066
South Canterbury,November,2006,2006.9166666666667,55284.76826169702
South Canterbury,December,2006,2007,55300
South Canterbury,January,2007,2007.0833333333333,55315.137101300475
South Canterbury,February,2007,2007.1666666666667,55330.25896450237
South Canterbury,March,2007,2007.25,55345.45359187334
South Canterbury,April,2007,2007.3333333333333,55360.808985681164
South Canterbury,May,2007,2007.4166666666667,55376.413148193635
South Canterbury,June,2007,2007.5,55392.35408167841
South Canterbury,July,2007,2007.5833333333333,55408.71978840327
South Canterbury,August,2007,2007.6666666666667,55425.59827063601
South Canterbury,September,2007,2007.75,55443.07753064428
South Canterbury,October,2007,2007.8333333333333,55461.245570695864
South Canterbury,November,2007,2007.9166666666667,55480.190393058554
South Canterbury,December,2007,2008,55500
South Canterbury,January,2008,2008.0833333333333,55520.740865254484
South Canterbury,February,2008,2008.1666666666667,55542.39334842226
South Canterbury,March,2008,2008.25,55564.9162805699
South Canterbury,April,2008,2008.3333333333333,55588.268492764175
South Canterbury,May,2008,2008.4166666666667,55612.408816071824
South Canterbury,June,2008,2008.5,55637.29608155941
South Canterbury,July,2008,2008.5833333333333,55662.889120293694
South Canterbury,August,2008,2008.6666666666667,55689.14676334145
South Canterbury,September,2008,2008.75,55716.02784176921
South Canterbury,October,2008,2008.8333333333333,55743.49118664375
South Canterbury,November,2008,2008.9166666666667,55771.49562903183
South Canterbury,December,2008,2009,55800
South Canterbury,January,2009,2009.0833333333333,55828.98277101482
South Canterbury,February,2009,2009.1666666666667,55858.50097514206
South Canterbury,March,2009,2009.25,55888.63128584705
South Canterbury,April,2009,2009.3333333333333,55919.450376595356
South Canterbury,May,2009,2009.4166666666667,55951.03492085255
South Canterbury,June,2009,2009.5,55983.46159208395
South Canterbury,July,2009,2009.5833333333333,56016.807063755135
South Canterbury,August,2009,2009.6666666666667,56051.14800933167
South Canterbury,September,2009,2009.75,56086.56110227888
South Canterbury,October,2009,2009.8333333333333,56123.12301606232
South Canterbury,November,2009,2009.9166666666667,56160.9104241476
South Canterbury,December,2009,2010,56200
South Canterbury,January,2010,2010.0833333333333,56240.41138401941
South Canterbury,February,2010,2010.1666666666667,56281.936084343004
South Canterbury,March,2010,2010.25,56324.3085760419
South Canterbury,April,2010,2010.3333333333333,56367.26333418757
South Canterbury,May,2010,2010.4166666666667,56410.53483385149
South Canterbury,June,2010,2010.5,56453.85755010478
South Canterbury,July,2010,2010.5833333333333,56496.965958018925
South Canterbury,August,2010,2010.6666666666667,56539.59453266538
South Canterbury,September,2010,2010.75,56581.47774911528
South Canterbury,October,2010,2010.8333333333333,56622.35008244009
South Canterbury,November,2010,2010.9166666666667,56661.94600771129
South Canterbury,December,2010,2011,56700
South Canterbury,January,2011,2011.0833333333333,56736.33928549991
South Canterbury,February,2011,2011.1666666666667,56771.16209489355
South Canterbury,March,2011,2011.25,56804.75940998536
South Canterbury,April,2011,2011.3333333333333,56837.42221258008
South Canterbury,May,2011,2011.4166666666667,56869.44148448244
South Canterbury,June,2011,2011.5,56901.108207496916
South Canterbury,July,2011,2011.5833333333333,56932.71336342822
South Canterbury,August,2011,2011.6666666666667,56964.5479340811
South Canterbury,September,2011,2011.75,56996.902901260015
South Canterbury,October,2011,2011.8333333333333,57030.069246769686
South Canterbury,November,2011,2011.9166666666667,57064.33795241487
South Canterbury,December,2011,2012,57100
South Canterbury,January,2012,2012.0833333333333,57137.263881388135
South Canterbury,February,2012,2012.1666666666667,57176.00812867559
South Canterbury,March,2012,2012.25,57216.028784016664
South Canterbury,April,2012,2012.3333333333333,57257.121889565984
South Canterbury,May,2012,2012.4166666666667,57299.08348747819
South Canterbury,June,2012,2012.5,57341.70961990756
South Canterbury,July,2012,2012.5833333333333,57384.796329008735
South Canterbury,August,2012,2012.6666666666667,57428.13965693634
South Canterbury,September,2012,2012.75,57471.53564584468
South Canterbury,October,2012,2012.8333333333333,57514.78033788836
South Canterbury,November,2012,2012.9166666666667,57557.66977522204
South Canterbury,December,2012,2013,57600
South Canterbury,January,2013,2013.0833333333333,57641.630651910295
South Canterbury,February,2013,2013.1666666666667,57682.67576077468
South Canterbury,March,2013,2013.25,57723.31295394798
South Canterbury,April,2013,2013.3333333333333,57763.71985878538
South Canterbury,May,2013,2013.4166666666667,57804.07410264206
South Canterbury,June,2013,2013.5,57844.55331287284
South Canterbury,July,2013,2013.5833333333333,57885.33511683292
South Canterbury,August,2013,2013.6666666666667,57926.59714187746
South Canterbury,September,2013,2013.75,57968.51701536129
South Canterbury,October,2013,2013.8333333333333,58011.2723646396
South Canterbury,November,2013,2013.9166666666667,58055.04081706756
South Canterbury,December,2013,2014,58100
South Canterbury,January,2014,2014.0833333333333,58146.3292517112
South Canterbury,February,2014,2014.1666666666667,58194.21475415187
South Canterbury,March,2014,2014.25,58243.844400191425
South Canterbury,April,2014,2014.3333333333333,58295.406082699665
