p_match,year,ground,country,inns,bat,team_bowl,ball,outcome,over,score,cur_bat_runs,wagonX,wagonY
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,four,118,4,139,-132,-96
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,run,118,1,140,-61,-15
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,143,1,224,102,52
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,3,four,59,4,13,-151,-31
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,1,four,61,4,17,127,-76
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,3,run,61,1,18,-66,-13
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,4,six,86,6,66,-129,-120
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,1,four,94,4,74,-72,-145
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,2,four,94,4,78,-132,-76
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,3,run,94,2,80,-124,-110
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,5,run,94,1,81,-95,33
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,6,run,86,1,67,-64,-27
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,2,four,145,4,24,150,-35
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,3,run,145,2,26,-52,-123
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,4,four,145,4,30,116,98
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,5,run,145,1,31,28,-41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Chris Martin,Sri Lanka,5,four,143,4,4,-67,145
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,4,run,2,1,1,-64,6
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,4,run,4,2,3,112,52
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,5,run,4,2,5,133,50
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,3,run,39,1,42,-42,48
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,2,run,35,1,35,-59,44
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,1,run,11,2,23,131,39
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,2,run,11,1,24,116,44
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,3,run,2,1,1,76,108
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,1,four,4,4,5,-161,31
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,3,run,4,1,6,-44,41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,run,37,2,25,125,48
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,four,33,4,18,154,-5
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,run,33,1,19,115,51
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,35,2,21,140,-27
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,37,2,23,-138,44
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,run,69,2,66,122,47
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,run,69,3,69,-148,34
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,96,1,86,-59,41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,75,1,77,130,41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,71,1,70,-62,-14
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,run,71,1,71,125,53
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,73,1,73,109,-24
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,115,1,125,-66,47
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,100,1,93,-54,-2
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,102,1,97,15,-54
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,run,104,2,111,132,-34
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,106,1,112,114,-42
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,four,115,4,129,-40,-148
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,117,1,133,-16,-56
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,119,2,142,125,58
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,129,1,169,-29,-120
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,131,1,175,-31,-98
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,133,2,178,139,39
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,133,1,179,67,7
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,run,133,1,180,51,0
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,135,1,185,8,37
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,137,1,194,120,43
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,run,139,1,199,139,49
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,3,four,65,4,25,-30,160
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,5,run,65,3,28,-76,-122
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,1,run,69,1,30,-48,41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,6,run,69,1,31,-56,-21
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,1,four,79,4,52,92,127
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,2,four,98,4,85,33,-151
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,6,run,98,2,86,-55,-3
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,5,run,75,1,37,124,40
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,1,run,77,2,48,-21,-133
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,2,run,71,1,32,111,65
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,2,run,73,1,34,-60,35
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,5,run,73,1,35,-129,13
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Franklin,Sri Lanka,4,four,111,4,15,148,42
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Franklin,Sri Lanka,1,run,104,1,3,-130,44
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Franklin,Sri Lanka,5,four,106,4,9,70,-135
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,5,four,119,4,4,-160,42
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,3,six,129,6,17,166,47
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,6,four,129,4,21,9,-158
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,3,run,131,2,23,139,25
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,5,four,131,4,27,-160,36
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,5,run,133,1,1,112,49
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,1,run,137,1,5,-52,113
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,7,run,137,1,6,121,35
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,1,run,139,1,8,117,47
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,4,four,141,4,13,-162,23
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,4,run,146,1,32,43,123
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,7,run,18,1,20,89,41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,3,run,7,1,13,-62,-24
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,7,run,7,1,14,-69,9
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,2,four,24,4,25,-88,141
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,2,run,38,1,40,-51,2
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,8,run,38,1,41,125,31
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,5,run,49,1,47,110,66
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,5,run,9,2,21,117,-54
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,2,four,14,4,28,-81,140
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,5,run,5,2,8,116,-70
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,8,four,5,4,12,-28,-155
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,4,run,7,2,14,138,39
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Marshall,Sri Lanka,6,leg bye,7,1,14,111,55
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Hamish Marshall,Sri Lanka,2,run,16,3,3,131,-37
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,four,45,4,43,15,-157
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,47,1,45,98,61
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,49,2,48,-138,41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,49,1,49,19,-49
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,four,53,4,57,-92,-136
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,four,38,4,29,-161,47
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,run,38,1,30,-59,-4
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,run,49,3,52,-123,-80
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,four,97,4,90,-41,-156
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,97,2,92,140,35
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,107,1,113,-107,37
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,109,1,115,-62,-11
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,101,3,96,15,-139
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,four,103,4,101,151,36
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,four,103,4,105,-131,95
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,four,103,4,109,-94,133
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,four,121,4,147,-56,153
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,run,127,1,161,-102,40
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,4,four,55,4,9,88,136
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,2,run,53,1,2,-67,-2
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,2,run,85,2,54,124,-76
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,3,four,85,4,58,128,-76
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,6,run,85,2,60,-116,-73
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,5,run,93,1,70,-61,41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,4,run,89,2,69,108,-87
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,3,run,99,2,88,-127,-70
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Franklin,Sri Lanka,3,run,109,1,11,48,-3
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Franklin,Sri Lanka,6,run,99,2,2,-43,-37
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Franklin,Sri Lanka,1,run,105,2,5,-123,-24
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,6,run,125,1,6,69,110
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,2,run,26,1,26,-67,12
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,2,run,32,1,33,62,43
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,6,run,32,1,34,-59,42
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,1,four,36,4,39,-88,133
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,six,28,6,13,22,-168
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,run,32,1,14,-56,-16
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,2,run,46,1,44,-66,33
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,5,run,46,2,46,31,143
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Craig Cumming,Sri Lanka,2,run,44,1,43,26,-40
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,46,1,44,66,52
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,run,44,1,39,-16,-56
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,78,2,79,-57,-24
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,six,128,6,167,44,-167
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,128,1,168,80,96
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,four,124,4,151,-159,41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,124,2,153,-112,-92
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,run,124,2,155,-76,117
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,four,126,4,159,22,151
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,run,126,1,160,-50,-17
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,4,run,122,1,5,-122,-42
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,5,four,128,4,11,69,145
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,2,run,126,1,7,126,44
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,run,48,1,46,-130,32
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,56,1,58,130,-20
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,four,41,4,34,-137,-87
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,four,41,4,38,-144,-60
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,run,58,1,59,4,-50
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,run,52,1,53,34,-37
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,74,2,75,130,51
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,run,74,1,76,108,49
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,72,1,72,57,-10
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,112,2,121,132,60
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,run,112,2,123,-81,121
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,run,114,1,124,-50,42
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,108,1,114,121,-39
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,four,110,4,119,39,150
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,run,116,2,131,-140,55
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,116,1,132,20,-117
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,four,130,4,173,35,162
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,5,run,130,1,174,121,49
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,132,1,176,-116,-49
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,run,134,2,182,126,48
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,run,134,1,183,114,47
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,run,134,1,184,-131,38
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,1,six,136,6,191,160,-47
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,136,2,193,138,36
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,four,138,4,198,148,36
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,four,140,4,203,-122,-96
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,run,140,1,204,68,49
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,four,140,4,208,-119,-102
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,1,run,54,2,4,-108,-96
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,6,run,54,1,5,-94,41
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,6,run,52,1,1,-50,-4
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,2,run,64,2,20,-137,33
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,5,run,64,1,21,58,9
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,4,run,66,1,29,-66,116
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,2,four,76,4,41,-134,-71
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,4,four,76,4,45,-158,13
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,5,run,76,1,46,-26,-51
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,3,run,72,1,33,-74,94
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Stephen Fleming,Sri Lanka,2,run,74,1,36,84,80
64134,2005,"Basin Reserve, Wellington",New Zealand,2,James Franklin,Sri Lanka,3,run,108,1,10,59,4
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Kyle Mills,Sri Lanka,6,four,132,4,31,13,-157
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,4,run,134,3,4,129,35
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,3,run,138,1,7,90,39
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,5,run,140,1,9,-60,46
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,3,run,144,2,15,-35,147
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,4,four,144,4,19,13,-155
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Paul Wiseman,Sri Lanka,5,run,144,1,20,56,-4
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,2,six,142,6,214,-53,-166
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,3,four,142,4,218,16,-159
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,4,four,142,4,222,-139,-81
64134,2005,"Basin Reserve, Wellington",New Zealand,2,Lou Vincent,Sri Lanka,6,run,142,1,223,-41,-117
64133,2005,"McLean Park, Napier",New Zealand,1,James Marshall,Sri Lanka,6,run,13,2,18,80,51
64133,2005,"McLean Park, Napier",New Zealand,1,James Marshall,Sri Lanka,3,four,17,4,23,-1,-160
64133,2005,"McLean Park, Napier",New Zealand,1,James Marshall,Sri Lanka,4,four,11,4,16,-16,158
64133,2005,"McLean Park, Napier",New Zealand,1,James Marshall,Sri Lanka,5,run,31,2,27,119,69
64133,2005,"McLean Park, Napier",New Zealand,1,James Marshall,Sri Lanka,5,run,39,1,34,-61,28
64133,2005,"McLean Park, Napier",New Zealand,1,James Marshall,Sri Lanka,4,run,35,1,28,-59,27
64133,2005,"McLean Park, Napier",New Zealand,3,James Marshall,Sri Lanka,6,run,8,1,11,59,-24
64133,2005,"McLean Park, Napier",New Zealand,3,James Marshall,Sri Lanka,4,run,6,2,10,48,135
64133,2005,"McLean Park, Napier",New Zealand,3,James Marshall,Sri Lanka,7,four,18,4,17,155,20
64133,2005,"McLean Park, Napier",New Zealand,1,Craig Cumming,Sri Lanka,1,four,11,4,10,-82,132
64133,2005,"McLean Park, Napier",New Zealand,1,Craig Cumming,Sri Lanka,3,run,11,1,11,52,101
64133,2005,"McLean Park, Napier",New Zealand,3,Craig Cumming,Sri Lanka,3,run,10,2,8,99,45
64133,2005,"McLean Park, Napier",New Zealand,3,Craig Cumming,Sri Lanka,3,run,14,1,9,-51,42
64133,2005,"McLean Park, Napier",New Zealand,3,Craig Cumming,Sri Lanka,3,run,16,1,13,5,-62
64133,2005,"McLean Park, Napier",New Zealand,3,Craig Cumming,Sri Lanka,1,run,18,1,15,51,39
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,6,run,26,1,14,12,-56
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,6,run,37,2,34,-102,-97
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,1,run,39,1,36,-43,46
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,6,run,35,1,24,-55,-35
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,3,run,51,2,68,-105,-57
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,5,four,53,4,77,-117,108
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,6,run,53,1,78,12,-61
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,5,run,57,1,80,71,94
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,1,run,59,1,84,-53,44
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,1,run,93,1,151,-43,-43
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,5,four,95,4,156,151,55
64133,2005,"McLean Park, Napier",New Zealand,1,Hamish Marshall,Sri Lanka,6,four,95,4,160,-157,25
64133,2005,"McLean Park, Napier",New Zealand,1,Stephen Fleming,Sri Lanka,4,run,57,1,7,48,-39
64133,2005,"McLean Park, Napier",New Zealand,1,Stephen Fleming,Sri Lanka,2,four,59,4,11,126,-87
64133,2005,"McLean Park, Napier",New Zealand,3,Stephen Fleming,Sri Lanka,7,run,64,2,10,-125,-11
64133,2005,"McLean Park, Napier",New Zealand,1,Nathan Astle,Sri Lanka,6,four,97,4,62,-157,31
64133,2005,"McLean Park, Napier",New Zealand,3,Lou Vincent,Sri Lanka,3,run,60,1,33,56,117
64133,2005,"McLean Park, Napier",New Zealand,1,Brendon McCullum,Sri Lanka,5,run,97,1,1,57,13
64133,2005,"McLean Park, Napier",New Zealand,1,James Franklin,Sri Lanka,4,six,157,6,43,-88,-157
64133,2005,"McLean Park, Napier",New Zealand,1,James Franklin,Sri Lanka,5,four,157,4,47,8,-155
64133,2005,"McLean Park, Napier",New Zealand,1,James Franklin,Sri Lanka,1,run,159,2,52,94,61
64133,2005,"McLean Park, Napier",New Zealand,1,James Franklin,Sri Lanka,4,run,159,2,54,62,-90
64133,2005,"McLean Park, Napier",New Zealand,1,James Franklin,Sri Lanka,6,run,159,1,55,18,37
64133,2005,"McLean Park, Napier",New Zealand,1,James Franklin,Sri Lanka,1,run,157,2,37,-1,-142
64133,2005,"McLean Park, Napier",New Zealand,1,Paul Wiseman,Sri Lanka,1,run,155,1,27,39,-42
